"param_comb_id","cp","maxdepth","minsplit","minbucket","accuracy","f1","auc","recall","precision","brier_score","balanced_accuracy","discrepancy","default"
11176,0.666666666666667,3,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11177,0.75,3,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11178,0.833333333333333,3,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11179,0.916666666666667,3,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11180,1,3,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11181,0,6,6,26,0.96734693877551,0.983333333333333,0.674248417721519,0.9957805907173,0.97119341563786,0.0283377529232583,0.9957805907173,0,FALSE
11182,0.01,6,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11183,0.166666666666667,6,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11184,0.25,6,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11185,0.333333333333333,6,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11186,0.416666666666667,6,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11187,0.5,6,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11188,0.583333333333333,6,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11189,0.666666666666667,6,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11190,0.75,6,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11191,0.833333333333333,6,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11192,0.916666666666667,6,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11193,1,6,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11194,0,8,6,26,0.96734693877551,0.983333333333333,0.674248417721519,0.9957805907173,0.97119341563786,0.0283377529232583,0.9957805907173,0,FALSE
11195,0.01,8,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11196,0.166666666666667,8,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11197,0.25,8,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11198,0.333333333333333,8,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11199,0.416666666666667,8,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11200,0.5,8,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11201,0.583333333333333,8,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11202,0.666666666666667,8,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11203,0.75,8,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11204,0.833333333333333,8,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11205,0.916666666666667,8,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11206,1,8,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11207,0,11,6,26,0.96734693877551,0.983333333333333,0.674248417721519,0.9957805907173,0.97119341563786,0.0283377529232583,0.9957805907173,0,FALSE
11208,0.01,11,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11209,0.166666666666667,11,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11210,0.25,11,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11211,0.333333333333333,11,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11212,0.416666666666667,11,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11213,0.5,11,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11214,0.583333333333333,11,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11215,0.666666666666667,11,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11216,0.75,11,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11217,0.833333333333333,11,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11218,0.916666666666667,11,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11219,1,11,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11220,0,13,6,26,0.96734693877551,0.983333333333333,0.674248417721519,0.9957805907173,0.97119341563786,0.0283377529232583,0.9957805907173,0,FALSE
11221,0.01,13,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11222,0.166666666666667,13,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11223,0.25,13,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11224,0.333333333333333,13,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11225,0.416666666666667,13,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11226,0.5,13,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11227,0.583333333333333,13,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11228,0.666666666666667,13,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11229,0.75,13,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11230,0.833333333333333,13,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11231,0.916666666666667,13,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11232,1,13,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11233,0,16,6,26,0.96734693877551,0.983333333333333,0.674248417721519,0.9957805907173,0.97119341563786,0.0283377529232583,0.9957805907173,0,FALSE
11234,0.01,16,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11235,0.166666666666667,16,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11236,0.25,16,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11237,0.333333333333333,16,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11238,0.416666666666667,16,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11239,0.5,16,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11240,0.583333333333333,16,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11241,0.666666666666667,16,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11242,0.75,16,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11243,0.833333333333333,16,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11244,0.916666666666667,16,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11245,1,16,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11246,0,18,6,26,0.96734693877551,0.983333333333333,0.674248417721519,0.9957805907173,0.97119341563786,0.0283377529232583,0.9957805907173,0,FALSE
11247,0.01,18,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11248,0.166666666666667,18,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11249,0.25,18,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11250,0.333333333333333,18,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11251,0.416666666666667,18,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11252,0.5,18,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11253,0.583333333333333,18,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11254,0.666666666666667,18,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11255,0.75,18,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11256,0.833333333333333,18,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11257,0.916666666666667,18,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11258,1,18,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11259,0,20,6,26,0.96734693877551,0.983333333333333,0.674248417721519,0.9957805907173,0.97119341563786,0.0283377529232583,0.9957805907173,0,FALSE
11260,0.01,20,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11261,0.166666666666667,20,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11262,0.25,20,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11263,0.333333333333333,20,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11264,0.416666666666667,20,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11265,0.5,20,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11266,0.583333333333333,20,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11267,0.666666666666667,20,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11268,0.75,20,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11269,0.833333333333333,20,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11270,0.916666666666667,20,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11271,1,20,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11272,0,23,6,26,0.96734693877551,0.983333333333333,0.674248417721519,0.9957805907173,0.97119341563786,0.0283377529232583,0.9957805907173,0,FALSE
11273,0.01,23,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11274,0.166666666666667,23,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11275,0.25,23,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11276,0.333333333333333,23,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11277,0.416666666666667,23,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11278,0.5,23,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11279,0.583333333333333,23,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11280,0.666666666666667,23,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11281,0.75,23,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11282,0.833333333333333,23,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11283,0.916666666666667,23,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11284,1,23,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11285,0,25,6,26,0.96734693877551,0.983333333333333,0.674248417721519,0.9957805907173,0.97119341563786,0.0283377529232583,0.9957805907173,0,FALSE
11286,0.01,25,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11287,0.166666666666667,25,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11288,0.25,25,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11289,0.333333333333333,25,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11290,0.416666666666667,25,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11291,0.5,25,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11292,0.583333333333333,25,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11293,0.666666666666667,25,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11294,0.75,25,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11295,0.833333333333333,25,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11296,0.916666666666667,25,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11297,1,25,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11298,0,28,6,26,0.96734693877551,0.983333333333333,0.674248417721519,0.9957805907173,0.97119341563786,0.0283377529232583,0.9957805907173,0,FALSE
11299,0.01,28,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11300,0.166666666666667,28,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11301,0.25,28,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11302,0.333333333333333,28,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11303,0.416666666666667,28,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11304,0.5,28,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11305,0.583333333333333,28,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11306,0.666666666666667,28,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11307,0.75,28,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11308,0.833333333333333,28,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11309,0.916666666666667,28,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11310,1,28,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11311,0,30,6,26,0.96734693877551,0.983333333333333,0.674248417721519,0.9957805907173,0.97119341563786,0.0283377529232583,0.9957805907173,0,FALSE
11312,0.01,30,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11313,0.166666666666667,30,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11314,0.25,30,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11315,0.333333333333333,30,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11316,0.416666666666667,30,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11317,0.5,30,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11318,0.583333333333333,30,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11319,0.666666666666667,30,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11320,0.75,30,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11321,0.833333333333333,30,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11322,0.916666666666667,30,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11323,1,30,6,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11324,0,1,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11325,0.01,1,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11326,0.166666666666667,1,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11327,0.25,1,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11328,0.333333333333333,1,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11329,0.416666666666667,1,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11330,0.5,1,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11331,0.583333333333333,1,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11332,0.666666666666667,1,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11333,0.75,1,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11334,0.833333333333333,1,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11335,0.916666666666667,1,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11336,1,1,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11337,0,3,11,26,0.96734693877551,0.983333333333333,0.674248417721519,0.9957805907173,0.97119341563786,0.0283377529232583,0.9957805907173,0,FALSE
11338,0.01,3,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11339,0.166666666666667,3,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11340,0.25,3,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11341,0.333333333333333,3,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11342,0.416666666666667,3,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11343,0.5,3,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11344,0.583333333333333,3,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11345,0.666666666666667,3,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11346,0.75,3,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11347,0.833333333333333,3,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11348,0.916666666666667,3,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11349,1,3,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11350,0,6,11,26,0.96734693877551,0.983333333333333,0.674248417721519,0.9957805907173,0.97119341563786,0.0283377529232583,0.9957805907173,0,FALSE
11351,0.01,6,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11352,0.166666666666667,6,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11353,0.25,6,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11354,0.333333333333333,6,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11355,0.416666666666667,6,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11356,0.5,6,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11357,0.583333333333333,6,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11358,0.666666666666667,6,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11359,0.75,6,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11360,0.833333333333333,6,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11361,0.916666666666667,6,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11362,1,6,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11363,0,8,11,26,0.96734693877551,0.983333333333333,0.674248417721519,0.9957805907173,0.97119341563786,0.0283377529232583,0.9957805907173,0,FALSE
11364,0.01,8,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11365,0.166666666666667,8,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11366,0.25,8,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11367,0.333333333333333,8,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11368,0.416666666666667,8,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11369,0.5,8,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11370,0.583333333333333,8,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11371,0.666666666666667,8,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
11372,0.75,8,11,26,0.96734693877551,0.983402489626556,0.5,1,0.96734693877551,0.0316142189325557,1,0.00816326530612245,FALSE
