"param_comb_id","num_trees","mtry","min_node_size","sample_fraction","accuracy","f1","auc","recall","precision","balanced_accuracy","discrepancy","default"
20978,1167,14,907,0.775,0.82077205882353,0.899536321483771,0.725183277194373,0.989795918367347,0.824362606232295,0.989795918367347,0.0523897058823529,FALSE
20979,1167,16,907,0.775,0.82077205882353,0.899432697266632,0.725419941439359,0.988662131519274,0.824976348155156,0.988662131519274,0.0523897058823529,FALSE
20980,1167,18,907,0.775,0.822610294117647,0.900155199172271,0.725860247011426,0.986394557823129,0.827783063748811,0.986394557823129,0.0523897058823529,FALSE
20981,1167,19,907,0.775,0.821691176470588,0.899585921325052,0.7260198577813,0.985260770975057,0.827619047619048,0.985260770975057,0.0533088235294118,FALSE
20982,1167,21,907,0.775,0.82077205882353,0.899016053858105,0.725959315765141,0.984126984126984,0.82745471877979,0.984126984126984,0.0542279411764706,FALSE
20983,1167,1,1813,0.775,0.810661764705882,0.895431472081218,0.697295423023578,1,0.810661764705882,1,0.0588235294117647,FALSE
20984,1167,2,1813,0.775,0.810661764705882,0.895431472081218,0.701043524205799,1,0.810661764705882,1,0.0588235294117647,FALSE
20985,1167,4,1813,0.775,0.810661764705882,0.895431472081218,0.706828038658829,1,0.810661764705882,1,0.0588235294117647,FALSE
20986,1167,5,1813,0.775,0.810661764705882,0.895431472081218,0.709662505779011,1,0.810661764705882,1,0.0588235294117647,FALSE
20987,1167,7,1813,0.775,0.810661764705882,0.895431472081218,0.710752262069877,1,0.810661764705882,1,0.0588235294117647,FALSE
20988,1167,9,1813,0.775,0.810661764705882,0.895431472081218,0.713900446910156,1,0.810661764705882,1,0.0588235294117647,FALSE
20989,1167,10,1813,0.775,0.810661764705882,0.895431472081218,0.714065561499681,1,0.810661764705882,1,0.0588235294117647,FALSE
20990,1167,12,1813,0.775,0.810661764705882,0.895431472081218,0.716393677211985,1,0.810661764705882,1,0.0588235294117647,FALSE
20991,1167,14,1813,0.775,0.810661764705882,0.895431472081218,0.717054135570086,1,0.810661764705882,1,0.0588235294117647,FALSE
20992,1167,16,1813,0.775,0.810661764705882,0.895431472081218,0.719024503005086,1,0.810661764705882,1,0.0588235294117647,FALSE
20993,1167,18,1813,0.775,0.810661764705882,0.895431472081218,0.720053717279792,1,0.810661764705882,1,0.0588235294117647,FALSE
20994,1167,19,1813,0.775,0.810661764705882,0.895431472081218,0.720048213460141,1,0.810661764705882,1,0.0588235294117647,FALSE
20995,1167,21,1813,0.775,0.810661764705882,0.895431472081218,0.721404905004073,1,0.810661764705882,1,0.0588235294117647,FALSE
20996,1167,1,2720,0.775,0.810661764705882,0.895431472081218,0.693632631045946,1,0.810661764705882,1,0.0588235294117647,FALSE
20997,1167,2,2720,0.775,0.810661764705882,0.895431472081218,0.696191907183585,1,0.810661764705882,1,0.0588235294117647,FALSE
20998,1167,4,2720,0.775,0.810661764705882,0.895431472081218,0.702554322699954,1,0.810661764705882,1,0.0588235294117647,FALSE
